author_code;author_name;lobby_index;google_h_index;prod_bag;nationality;doc_begin;doc_end
K4232168A2;Wallace Corbo Ugulino;1;0;;;;
K4264121E6;Vinícius Humberto Serapilha Durelli;6;0;;;;
K4793168J9;Cesar Augusto Camillo Teixeira;6;0;;Brasil;1983;1989

K4708915D7;Wilian Soares Lacerda;7;5;;Brasil;2002;2006

K4220221Y0;Manoel Abreu de Oliveira Neto;1;0;;;;
K4728009J3;Daniela Maria Lemos Barbato Jacobovitz;1;0;;Brasil;1993;1997

K4784558H8;Denilson Alves Pereira;5;3;;Brasil;2005;2009

K4795632H5;Ciro de Barros Barbosa;1;0;;Brasil;1996;2001

K4789839Z6;Vania Maria Ponte Vidal;4;0;;Brasil;1990;1994

K4727027H4;Emerson Alexandre de Oliveira Lima;5;0;;Brasil;1998;2003

K4762237Y8;Alexandre Celestino Leite Almeida;2;0;;Brasil;2009;2011

K4793137P2;Célia Ghedini Ralha;6;0;PQ-2
;Brasil;1993;1996

K4427885P1;Daniel Luiz Alves Madeira;1;0;;;;
K4734046J7;Ricardo de Andrade Araújo;1;0;;;;
K4762546T0;Ayla Débora Dantas de Souza Rebouças;3;0;;Brasil;2006;2010

K4777148J6;Robson Costa;1;3;;;;
K4265071J7;Artur Baruchi;1;3;;;;
K4209932Z8;Thatiana Cunha Navarro de Souza;1;0;;;;
K4189615H6;Rafael Ferreira da Silva;2;12;;;;
K4771582J1;Celmar Guimarães da Silva;1;0;;Brasil;2001;2006

K4139495H0;Leonardo de Oliveira Carvalho;1;0;;;;
K4799466Z6;Adriana Pereira de Medeiros;2;0;;Brasil;2002;2006

K4751787T9;Moacir Antonelli Ponti;1;0;;;;
K4774214A5;Eduardo Magno Lages Figueiredo;23;0;PQ-2
;Brasil;2006;2009

K4739279U4;Márcia Rodrigues Cappelle;1;0;;;;
K4483973Y5;Thiago Henrique Silva;3;9;;;;
K4131583U3;Cícero Costa Quarto;1;0;;;;
K4770153P7;Eliane Pozzebon;3;0;;Brasil;2003;2008

K4760841E2;Daniela Gorski Trevisan;3;0;;Brasil;2003;2006

K4742655U3;Alfredo Braga Furtado;1;0;;;;
K4799626P8;Andrea Soares Rocha da Silva;1;0;;;;
K4709589E5;Denio Duarte;1;6;;Brasil;2001;2005

K4706368D0;Aloizio Pereira da Silva;1;0;;;;
K4727797A7;Antonio Luz Furtado;7;0;;Brasil;1972;1974

K4250203J6;Cristiano Grijó Pitangui;1;0;;;;
K4790304A6;Alberto Barbosa Raposo;13;19;;Brasil;1996;2000

K4250594T1;Maurício Massaru Arimoto;1;4;;;;
K4200707H8;Lucas Grassano Lattari;2;2;;;;
K4733904E3;Alex Borges Vieira;5;9;PQ-2
;Brasil;2005;2010

K4760269Y2;Ernesto Trajano de Lima Neto;2;0;;Brasil;2002;2007

K4770343Y9;Fabrício Martins Lopes;8;0;;Brasil;2006;2011

K4781227Z6;Fernando da Fonseca de Souza;5;0;;Brasil;1986;1990

K4782988H8;Germano Crispim Vasconcelos;4;0;;Brasil;1991;1995

K4791594H6;Gisele Busichia Baioco;1;3;;Brasil;2002;2007

K4793510P7;Hilan Nissior Bensusan;1;0;;Brasil;1994;1999

K4708051T8;Inali Wisniewski Soares;5;0;;Brasil;2008;2012

K4783453P5;Jairo Panetta;9;12;;Brasil;1981;1985

K4790526A8;Joao Carlos de Moraes Morselli Junior;2;0;;Brasil;1996;2000

K4723073E5;Jorge Alberto Prado de Campos;1;0;;Brasil;2000;2004

K4782958Z7;José de Oliveira Guimarães;1;5;;Brasil;1993;1996

K4781466T8;Josefino Cabral MELO LIMA;2;0;;Brasil;1988;1992

K4290971U6;Kiev Santos da Gama;1;0;;Brasil;2008;2011

K4728081Z0;Liliana Maria Passerino;13;0;;Argentina;2001;2005

K4783116J1;Lucila Maria Costi Santarosa;5;19;;Brasil;1976;1981

K4764048P8;Luis Fabricio Wanderley Goes;7;8;PQ-2
;Brasil;2008;2012

K4717812Z4;Maise Dantas da Silva;1;0;;Brasil;2004;2008

K4799758T1;Marcelo Bezerra dAmorim;3;0;;Brasil;2002;2007

K4760230A7;Marcelo Ferreira Moreno;4;8;;Brasil;2003;2008

K4756722A7;Marconi Martins de Laia;1;0;;Brasil;2005;2009

K4782141U9;Maria Clicia Stelling de Castro;9;5;;Brasil;1991;1998

K4779331U4;Maria Istela Cagnin;4;0;;Brasil;2000;2005

K4223562E8;Marina Atsumi Oikawa;1;0;;Brasil;2010;2013

K4779392A1;Mauro Miazaki;5;3;;Brasil;2007;2012

K4783153E3;Nelson Maculan Filho;17;0;PQ-1A
;Brasil;1972;1975

K4500096D7;Renan Cipriano Moioli;1;0;;Brasil;2008;2013

K4125856H5;Roni Fabio Banaszewski;4;0;;;;
K4762977U7;Mendeli Henning Vainstein;3;14;;Brasil;2003;2007

K4745139J8;Michel dos Santos Soares;1;11;;Brasil;2006;2010

K4710273T0;Guilherme Oliveira Mota;2;4;;;;
K4769364D1;Nelson Cruz Sampaio Neto;1;0;;Brasil;2007;2011

K4783559A0;Norai Romeu Rocco;1;0;;Brasil;1976;1980

K4767964T2;Egidio Arai;2;12;;Brasil;2006;2011

K4788515H6;Roberto Souto Maior de Barros;4;0;;Brasil;1990;1994

K4794331Z5;Perfilino Eugenio Ferreira Junior;1;0;;Brasil;2001;2007

K4701301Y3;Regina Maria Maciel Braga;7;0;;Brasil;1996;2000

K4707007E2;Renata Hax Sander Reiser;7;0;PQ-2
;Brasil;1998;2002

K4230989A1;João Bosco Ferreira Filho;1;0;;;;
K4736063T8;Ricardo Martins Ramos;1;0;;Brasil;2006;2012

K4708061H8;Ricardo Ribeiro dos Santos;2;0;;Brasil;2004;2007

K4791277Z8;Antonio Maria Garcia Tommaselli;4;12;;Brasil;1989;1993

K4799759J7;Bruno Richard Schulze;15;0;PQ-1D
;Brasil;1995;1999

K4511824J4;Rommel Thiago Juca Ramos;7;0;;Brasil;2011;2012

K4787765U8;Rosa Maria Vicari;14;22;PQ-2
;Brasil;1986;1990

K4708996A4;Sandro Sawicki;5;5;;Brasil;2005;2009

K4237747E4;Diego Silveira Costa Nascimento;2;0;;;;
K4596965A6;Ramon Gomes Costa;1;0;;;;
K4781599H9;Siang Wun Song;5;17;PQ-SR
;China;1976;1981

K4793452Z8;Sílvio César Cazella;3;11;;Brasil;2001;2006

K4559384T8;Amanda Sabatini Dufek;1;0;;;;
K4770106H8;Thatyana de Faria Piola Seraphim;3;0;;Brasil;2002;2007

K4789672J7;Victor Diaz Galban;1;2;;Brasil;1988;1995

K4780120H9;Camilo Rodrigues Neto;3;11;;Brasil;1994;1997

K4177263J1;Rodolfo Alves de Oliveira;3;0;;;;
K4773408T5;Célia Regina Maganha e Melo;1;0;;Brasil;2002;2005

K4787435D3;Arnaldo de Albuquerque Araújo;8;19;PQ-1D
;Brasil;1984;1987

K4137814A8;Rodrigo Tripodi Calumby;5;6;;;;
K4756243U1;Alexandre Savaris;2;3;;;;
K4710155U5;Levi Henrique Santana de Lelis;1;0;;;;
K4131324J8;André Lage Freitas;1;4;;Brasil;2008;2012

K4718272D9;Cláudio Elízio Calazans Campelo;1;0;;;;
K4238358U8;Laércio Lima Pilla;1;0;;;;
K4757316A4;Wladmir Cardoso Brandão;9;0;;;;
K4233166Y4;Eduardo Henrique Molina da Cruz;2;0;;;;
K4233367U4;Lenardo Chaves e Silva;1;0;;;;
K4773215Z5;Eduardo Filgueiras Damasceno;3;0;;Brasil;2008;2013

K4728299E5;Alexandre Cabral Mota;9;0;;Brasil;1998;2001

K4769277J6;Alessandro Fabricio Garcia;13;0;PQ-1D
;Brasil;2000;2004

K4711344Z6;Letícia Helena Januário;1;0;;;;
K4777346Z6;Fabrício Aguiar Silva;4;0;;;;
K4706035H8;Isabel Cristina Siqueira da Silva;1;0;;;;
K4702061E0;Ivairton Monteiro Santos;4;0;;;;
K4792969P9;Cristiano André da Costa;5;9;;Brasil;2005;2008

K4764940A5;Mauricio Covolan Rosito;1;0;;;;
K4164973U6;Elizabete Lyra Paganini;1;0;;;;
K4777923J8;Alexandre de Assis Bento Lima;2;0;;Brasil;2001;2004

K4781105D1;Edilson Ferneda;7;8;;Brasil;1988;1992

K4244691A2;Paulo Afonso Parreira Júnior;5;0;;;;
K4778132J6;Sérgio Barros de Sousa;1;0;;;;
K4279887Z3;André Sobiecki;1;8;;;;
K4284863U5;Raqueline Azevedo Medeiros Santos;1;4;;;;
K4742895U9;Douglas Dyllon Jeronimo de Macedo;4;0;;;;
K4771750D7;Rogério Ishibashi;1;0;;;;
K4130506T5;Flavio Roberto Dias Silva;1;0;;;;
K4792540E4;Ernesto Vasconcelos Carvalho;1;0;;Brasil;2001;2006

K4761440Y8;Fabrício Enembreck;9;0;PQ-2
;Brasil;2001;2003

K4719554E8;Fabricio Olivetti de França;4;0;;Brasil;2006;2010

K4701128E9;Felipe Rech Meneguzzi;2;0;PQ-2
;Brasil;2005;2009

K4779967H4;Fernando Antonio Aires Lins;6;0;;Brasil;2008;2012

K4765282Y2;Fernando José Castor de Lima Filho;20;0;PQ-2
;Brasil;2002;2006

K4798777D2;Henrique Cota de Freitas;6;9;;Brasil;2006;2009

K4785020U9;Henrique Llacer Roig;2;0;;Brasil;2000;2005

K4703571Z2;Isabel Cristina Mello Rosseti;1;0;;Brasil;1998;2003

K4771297H6;Jairo Francisco de Souza;6;6;;Brasil;2008;2012

K4709302Y6;Jó Ueyama;12;18;;Brasil;2002;2006

K4707549Y0;José Estevão Picarelli;1;0;;Brasil;1997;2003

K4766715U9;José Fernando Rodrigues Júnior;6;0;;Brasil;2003;2007

K4707965D6;Joubert de Castro Lima;3;3;;Brasil;2005;2009

K4789124J1;Laura Sánchez García;1;14;;Uruguai;1990;1995

K4784164D6;Lúcia Maria de Assumpção Drummond;9;0;PQ-1D
;Brasil;1990;1994

K4760116T9;Luciano de Andrade Barbosa;2;0;;Brasil;2005;2009

K4762230E9;Luciano Reis Coutinho;1;7;;Brasil;2004;2009

K4773978H0;Marcirio Silveira Chaves;1;14;;Brasil;2004;2009

K4795458D4;Marcos Ennes Barreto;1;0;;Brasil;2000;2010

K4772633P1;Marina Andretta;1;0;;Brasil;2004;2008

K4791978P1;Mário Sansuke Maranhão Watanabe;1;0;;Brasil;2009;2013

K4786198A0;Mauricio Galo;1;11;;Brasil;1995;2003

K4770697E5;Neil Paiva Tizzo;2;0;;Brasil;2011;2012

K4787899J6;Nivio Ziviani;15;34;PQ-1A
;Brasil;1978;1982

K4183542Z6;Ester Alvarenga Santos Buiate;1;0;;;;
K4776440P6;Aleksandra do Socorro da Silva;3;0;;;;
K4769884E3;Paulo Roberto Ferreira Júnior;1;0;;Brasil;2003;2008

K4707014T1;Renata Galante;9;9;PQ-2
;Brasil;1999;2003

K4767561P4;Pedro de Alcantara dos Santos Neto;1;0;;Brasil;2002;2006

K4700260H1;Rafael Stubs Parpinelli;1;10;;Brasil;2009;2013

K4790515Z5;Ricardo Rodrigues Ciferri;6;11;PQ-2
;Brasil;1997;2002

K4777562D2;Antonio Carlos de Oliveira Júnior;1;4;;;;
K4773303P6;Renato Lima Novais;1;5;;;;
K4790513A0;Rita Suzana Pitangueira Maciel;2;8;;Brasil;2000;2005

K4723421P6;Robson Cavalcanti Lins;1;0;;Brasil;2009;2012

K4760492U3;Rodrigo Quites Reis;3;10;;Brasil;1998;2002

K4240804T8;Bruno Costa e Silva Nogueira;3;0;;;;
K4793982A6;Sandra Maria Aluísio;4;0;;Brasil;1991;1995

K4700030E6;Sandro da Silva Camargo;2;7;;Brasil;2005;2010

K4217471J1;Wenderson Cajé Lopes;1;0;;;;
K4753867D6;Danielli Veiga Carneiro Sondermann;1;1;;;;
K4761566H8;Marcus de Lima Braga;2;0;;;;
K4788879D3;Sérgio Mário Lins Galdino;3;0;;Brasil;2004;2009

K4777905T0;Wagner Rodrigo Weinert;1;0;;Brasil;2005;2010

K4791910J6;Silvia Regina Vergilio;10;0;PQ-2
;Brasil;1992;1997

K4784226A7;Deller James Ferreira;3;4;;Brasil;2005;2008

K4526751H4;André Luiz Ferreira de Oliveira;1;0;;;;
K4704384T6;Eduardo Adilio Pelinson Alchieri;2;0;;Brasil;2007;2011

K4769300A1;Thais Christina Webber dos Santos;8;0;;Brasil;2005;2009

K4799190D1;Eduardo Bezerra da Silva;5;0;;Brasil;1999;2005

K4779376Z0;Walquíria Castelo Branco Lins;1;0;;Brasil;2006;2010

K4773506D6;Wu Feng Chung;4;0;;China;2001;2003

K4768567D3;Calebe de Paula Bianchini;7;5;;Brasil;2004;2009

K4773450Z5;Cleber Zanchettin;4;0;;Brasil;2004;2008

K4755946J4;Geraldo Braz Júnior;3;7;;;;
K4796752H5;André Leon Sampaio Gradvohl;1;3;;Brasil;2000;2005

K4735099E5;Danilo Artigas da Rocha;3;0;;Brasil;2006;2010

K4710611J9;Thaynara Arielly de Lima;1;0;;;;
K4782949D9;Avelino Francisco Zorzo;6;16;;Brasil;1995;1999

K4774369T8;Thiago Schumacher Barcelos;1;0;;;;
K4773957E5;Demerval Soares Moreira;7;9;;;;
K4753780D3;Daniela Sbizera Justo;1;0;;;;
K4769667U0;André Luís Andrade Menolli;2;0;;;;
K4282082E0;Bernardo Martins Rocha;3;6;;;;
K4778953J6;Murilo do Carmo Boratto;1;0;;;;
K4705629A3;Claudio Ribeiro da Silva;1;0;;Brasil;2004;2009

K4776702E0;Aida Araújo Ferreira;1;13;;Brasil;2006;2011

K4771574J9;Lenice Miranda Alves;1;0;;;;
K4164073U6;Wesley Nunes Gonçalves;5;10;;;;
K4767337Z6;Asla Medeiros e Sá;1;0;;Brasil;2002;2006

K4781889E0;Ana Cristina Bicharra Garcia;7;17;PQ-2
;Brasil;1989;1992

K4705482Y2;Lauro Ivo Beltrão Colaço Costa;4;0;;;;
K4256918T5;Rinaldo José de Lima;5;0;;;;
K4711988E1;Henrique Santos Camargos Rocha;1;0;;;;
K4707129D6;André Luis Castro de Freitas;1;0;;Brasil;1998;2003

K4262198P4;Raphael Pereira de Oliveira;1;4;;;;
K4794899T8;Odette Mestrinho Passos;1;0;;;;
K4792615D4;Antônio Gilberto Machado de Carvalho;1;0;;Brasil;2002;2007

K4419846D6;Rogério Rossi;1;11;;;;
K4728035E1;Anarosa Alves Franco Brandão;4;0;;Brasil;2002;2005

K4711311D6;Orlewilson Bentes Maia;1;5;;;;
K4258805P8;Vinícius Pereira Gonçalves;1;0;;;;
K4775472J0;Toni Amorim de Oliveira;1;0;;;;
K4709016Z2;Eros Comunello;5;13;PQ-2
;Brasil;2000;2003

K4184023J5;Fábio Silva Lopes;1;0;;Brasil;2006;2010

K4707398A5;Filippe Coury Jabour Neto;2;0;;Brasil;2003;2009

K4769428P2;Gibeon Soares de Aquino Junior;1;4;;Brasil;2005;2010

K4727553E2;Gilson Antonio Giraldi;10;0;PQ-2
;Brasil;1996;2000

K4771007U7;Giseli Rabello Lopes;5;8;;Brasil;2008;2012

K4782529H0;Helio Côrtes Vieira Lopes;7;0;;Brasil;1992;1996

K4723727Z6;Iara Carnevale de Almeida;1;5;;Brasil;2006;2011

K4794187D6;Jane Maryam Rondina;4;8;;Brasil;2004;2008

K4753313J6;Jean Carlo Rossa Hauck;4;0;;Brasil;2008;2011

K4781873Z7;José Mario De Martino;1;7;;Brasil;2005;2005

K4797531Y2;Julia Sawaki Tanaka;1;5;;Brasil;1995;2000

K4793636D0;Leila Maciel de Almeida e Silva;3;0;;Brasil;1996;2000

K4777204A3;Leobino Nascimento Sampaio;3;0;;Brasil;2006;2011

K4706341J2;Leonardo Andrade Ribeiro;1;6;;Brasil;2005;2010

K4728738Z8;Lúbia Vinhas;2;0;;Brasil;2001;2006

K4770696E1;Luciano Antonio Digiampietri;15;14;PQ-2
;Brasil;2003;2007

K4762260P4;Luiz Roberto de Oliveira;1;14;;Brasil;1988;1990

K4599611D7;Maiara Heil Cancian;2;0;;Brasil;2009;2013

K4787768A2;Marcelo Gattass;8;22;;Brasil;1978;1982

K4761417Z2;Márcia Cristina Moraes;3;0;;Brasil;1999;2004

K4797437H8;Márcia de Borba Campos;4;8;;Brasil;1996;2001

K4790662T8;Maria Lucia Scerni Barbosa;1;0;;Brasil;1991;1998

K4775789A6;Marilia Abrahão Amaral;2;0;;Brasil;2004;2008

K4796321E8;Nelson Souto Rosa;7;15;;Brasil;1996;2001

K4781254J5;Paulo Lício de Geus;2;0;;Brasil;1985;1990

K4700644Z0;Eduardo Santana de Almeida;9;0;PQ-2
;Brasil;2004;2007

K4733349H5;Rogerio Augusto dos Santos Fajardo;1;0;;Brasil;2004;2007

K4700695E9;Sandro Rigo;6;12;;Brasil;2000;2004

K4259528J3;Roberto Sadao Yokoyama;2;5;;;;
K4758086E4;Tania Pereira Christopoulos;1;5;;Brasil;2004;2008

K4251482A8;Valério Brusamolin;1;0;;Brasil;2007;2011

K4126277E6;Marcelo Serrano Zanetti;2;8;;;;
K4133446H0;Sérgio Mariano Dias;2;0;;;;
K4539975Z6;Paulo Gabriel Gadelha Queiroz;1;2;;;;
K4742288E1;Flávio Ceci;3;3;;;;
K4758209P1;Márcia Beatriz Pereira Domingues;3;0;;;;
K4706290D2;Vera Maria Rodrigues Ponte;1;0;;Brasil;1997;2001

K4704649H0;Kele Teixeira Belloze;1;0;;;;
K4753005J9;Vivaldo José Breternitz;2;0;;Brasil;2006;2009

K4180156T7;Elaine Pasqualini;1;0;;Brasil;2009;2012

K4782395E6;Francisco de Assis Cavallaro;1;1;;;;
K4790095Y3;Alessandra Dahmer;2;0;;Brasil;2000;2006

K4766568D4;Eduardo Wenzel Brião;1;0;;Brasil;2005;2008

K4771880D4;Attila Leães Rodrigues;1;0;;;;
K4706106U6;David Lima Azevedo;1;0;;Brasil;1997;2001

K4784683J6;Elaine Gouvêa Pimentel;2;0;PQ-2
;Brasil;1998;2001

K4703130D6;Carina Frota Alves;2;0;;Brasil;2001;2005

K4299824Z3;Rodrigo Sanches Miani;1;3;;;;
K4180854Z2;Vinicius Alves Silva;1;0;;;;
K4735441D6;Alexandre Passito de Queiroz;1;0;;Brasil;2008;2012

K4228551E2;George Augusto Valença Santos;2;0;;;;
K4755348D7;Antonio Morais da Silveira;1;0;;Brasil;2002;2003

K4139463D8;Marcelo Luiz Monteiro Marinho;2;0;;;;
K4783128E0;Claudio Luis de Amorim;8;0;;Brasil;1980;1984

K4717739A6;Alessander Botti Benevides;2;5;;;;
K4710935D0;Gustavo Mello Machado;1;5;;;;
K4768650U0;Marcia Roberta Falcao de Farias;1;0;;;;
K4719594Y7;André de Souza Tarallo;1;0;;;;
K4755553Y8;Ivan Mezzomo;1;0;;;;
K4784200Z1;Ed Porto Bezerra;1;0;;Brasil;1996;2000

K4711114U7;Pedro Guilherme Costa Ferreira;1;4;;;;
K4450202H6;Ewerton Rodrigues Andrade;2;2;;;;
K4214363H6;Larissa Astrogildo de Freitas;1;5;;;;
K4255132J4;Érica Ferreira de Souza;1;0;;;;
K4734385P3;Antonio Sérgio Aroni;1;0;;Brasil;2003;2005

K4709315J0;Augusto José Venâncio Neto;7;0;PQ-2
;Brasil;2004;2008

K4139842U1;Edécio Fernando Iepsen;1;0;;Brasil;2010;2013

K4776387Y1;Renata Almeida Fonseca;1;0;;;;
K4245289J3;Rafael Ferreira Leite de Mello;5;0;;;;
K4137127P4;Henrique de Assis Lopes Ribeiro;1;0;;;;
K4784884Y7;Carlos Alberto Marques Pietrobon;1;0;;Brasil;1988;1995

K4184022T6;Dárlinton Barbosa Feres Carvalho;4;0;;;;
K4706271D0;Ecivaldo de Souza Matos;1;0;;Brasil;2006;2007

K4739977A3;Francisco Herbert Lima Vasconcelos;1;0;;;;
K4776375H0;Paulo Augusto Nardi;1;0;;;;
K4791954Y1;Marilis Bahr Karam Venceslau;1;0;;;;
K4790090D5;Christiane Neme Campos;4;6;;Brasil;1997;2006

K4783214T7;Alberto Franco de Sá Santoro;2;0;;Brasil;1971;1977

K4274940A5;Sofia Larissa da Costa;1;0;;;;
K4756377H2;Regina Paiva Melo Marin;1;0;;;;
K4708336H0;Cristiane Koehler;3;4;;;;
K4708079Y6;Arion de Campos Junior;2;0;;;;
K8167004H7;Rafael Danziguer Silva Pereira;1;0;;;;
K4775719E4;Dalmo Stutz;1;0;;Brasil;2005;2009

K4138812E3;Ivan do Carmo Machado;3;9;;;;
K4791545P0;Erwin Doescher;1;0;;Brasil;1997;2002

K4794816H9;Fabricio Ferrari;1;9;;Brasil;1999;2002

K4248118A7;Flavio Barbieri Gonzaga;1;0;;Brasil;2007;2013

K4779366A9;Frederico Luiz Gonçalves de Freitas;6;0;;Brasil;1999;2002

K4796586U1;Graçaliz Pereira Dimuro;8;0;PQ-2
;Brasil;1994;1998

K4782562A4;Joao Batista Souza de Oliveira;2;0;;Brasil;1992;1996

K4763522E2;Joao Francisco Valiati;3;0;;Brasil;2002;2006

K4256416P4;João Paulo Andrade Almeida;2;0;PQ-2
;Brasil;2001;2006

K4783426T6;Joni da Silva Fraga;7;0;PQ-1D
;Brasil;1981;1985

K4787263T7;Jorge Luiz e Silva;3;9;;Brasil;1987;1992

K4709750Z0;Jose Gilson de Almeida Teixeira Filho;3;1;;Brasil;2006;2010

K4787292T5;Judith Kelner;9;17;PQ-1D
;Brasil;1989;1993

K4761494Z6;Julio Cesar Duarte;3;0;;Brasil;2005;2009

K4771206Y5;Lucas Carvalho Cordeiro;2;0;;Brasil;2008;2011

K4708821P2;Luciane Telinski Wiedermann Agner;5;0;;Brasil;2008;2012

K4736467A6;Luiz Carlos Bertucci Barbosa;1;5;;Brasil;2008;2012

K4791836U1;Luiz Chaimowicz;4;18;PQ-2
;Brasil;1998;2002

K4779304E6;Marcelo Costa Oliveira;4;7;;Brasil;2002;2006

K4737540A6;Marcelo Pereira Bergamaschi;3;0;;Brasil;2009;2013

K4130395T5;Márcio Dorn;3;0;PQ-2
;Brasil;2010;2012

K4771830Y2;Márcio Porto Basgalupp;6;0;PQ-2
;Brasil;2007;2010

K4233286A6;Marcos Antonio Gaspar;1;5;;Brasil;2008;2010

K4782852H7;Maria Cristina Silva Boeres;5;0;;Brasil;1992;1996

K4701867Y5;Michele Nogueira Lima;7;0;;Brasil;2006;2009

K4550974Z9;Antonio Carlos Sobieranski;4;6;;;;
K4781786D0;Pedro Paulo Balbi de Oliveira;2;12;;Brasil;1988;1994

K4795670A0;Michelle Silva Wangham;5;0;;Brasil;2000;2004

K4783153A2;Routo Terada;1;10;;Brasil;1975;1979

K4769293J0;Veronica Teichrieb;7;14;;Brasil;2000;2004

K4703452U9;Oscar Dalfovo;6;0;;Brasil;1999;2001

K4227724Z4;Dino Macedo Amaral;1;0;;;;
K4746099D8;Ana Patrícia Fontes Magalhães Mascarenhas;1;0;;;;
K4727567Y7;Paulo Bandiera Paiva;2;7;;Brasil;2000;2004

K4711166A0;William Alexandre Manzan;1;0;;;;
K4242590D1;Nivan Roberto Ferreira Júnior;1;0;;;;
K4762481Z2;Paulo Fernando Penteado;1;0;;Brasil;2003;2008

K4730491Z6;Rafael Barbosa Nasser;1;0;;;;
K4723677T7;Renata Spolon Lobato;3;3;;Brasil;1995;2001

K4489090J7;Fernando Martins Muradas;1;0;;;;
K4728003D4;Raul Sidnei Wazlawick;7;10;;Brasil;1991;1993

K4769295A9;Ricardo da Silva Torres;12;27;PQ-1D
;Brasil;2001;2004

K4262770P3;Claudia Susie Camargo Rodrigues;1;0;;Brasil;2007;2012

K4762301H5;Roberta Spolon;4;0;;Brasil;1994;1999

K4769063D1;Bernadette Farias Lóscio;3;0;;Brasil;1999;2003

K4736390J5;Rodrigo Minetto;4;11;;Brasil;2007;2012

K4797756U6;Sandra Abib;1;2;;Brasil;1988;1995

K4587062T1;Nelson Augusto Oliveira de Aguiar;1;0;;;;
K4292743A6;Nádia Félix Felipe da Silva;2;0;;;;
K4583664T4;Scheila Wesley Martins;1;5;;Brasil;2006;2012

K4779742E7;Sergio Manuel Serra da Cruz;11;14;;Brasil;2006;2011

K4787080J6;Thomas de Araujo Buck;1;1;;Brasil;1990;1995

K4717036U0;Rodrigo Santos de Espindola;1;0;;;;
K4795810U0;Vera Lucia Prudencia dos Santos Caminha;1;0;;Brasil;1998;2005

K4790085E0;Djamel Fawzi Hadj Sadok;7;0;PQ-1C
;Argélia;1986;1990

K4746640Z8;Vilson Luiz Dalle Mole;1;0;;Brasil;2005;2010

K4757974A7;Christiane Regina Soares Brasil;1;0;;Brasil;2007;2012

K4704534A3;Carolina Toledo Ferraz;1;0;;;;
K4177584A7;Wallace Anacleto Pinheiro;1;0;;Brasil;2006;2010

K4796417D9;Allbens Atman Picardi Faria;1;12;;;;
K4734311A9;Ana Paula Gonçalves Serra;1;0;;Brasil;2002;2007

K4537733U9;Leonardo Melo de Medeiros;1;0;;;;
K4723402P0;Cecilia Dias Flores;9;11;;Brasil;2000;2005

K4268842A0;Carlos Eduardo Marquioni;1;0;;Brasil;2010;2012

K4757757A0;Natália Moura Pacheco Cortez;1;0;;;;
K4790852Y7;Artemis Maria Francelin Sanchez Moroni;1;0;;Brasil;2000;2003

K4759433A1;Aline Marins Paes Carvalho;1;0;;;;
K4509401E4;Alisson Marques da Silva;3;3;;;;
K4782222Z2;Aparecido Nilceu Marana;4;10;;Brasil;1994;1997

K4776927D5;Arthur de Castro Callado;3;0;;Brasil;2005;2009

K4267274T8;Sabrina de Figueiredo Souto;1;0;;;;
K4796502A5;Claudia Brandelero Rizzi;3;0;;Brasil;2001;2006

K4765057P9;Daniela Satomi Saito;2;0;;;;
K4792953E0;Camilo Chang Dórea;1;0;;;;
K4736020H2;João Dallyson Sousa de Almeida;1;0;;;;
K4139029A6;Wonder Alexandre Luz Alves;3;0;;;;
K4526709Y3;Rodrigo Coelho Barros;7;0;;;;
K4756687Y8;Fernando Henrique e Paula da Luz;1;0;;;;
K4207030E2;Paulo César dos Santos;1;22;;;;
K4765596Y6;Esther Luna Colombini;4;0;;;;
K4779652H6;Ary Henrique Morais de Oliveira;1;0;;;;
K4717486Y0;Simara Vieira da Rocha;2;0;;;;
K4776587U3;Alexandre Magno Andrade Maciel;1;0;;Brasil;2008;2012

K4795189Z6;Adriano Fiorese;1;6;;;;
K4138050E6;Geraldo Francisco Donegá Zafalon;6;4;;;;
K4710590H4;Fabricio Aparecido Breve;5;0;;Brasil;2006;2010

K4794743Y6;Félix Pedro Quispe Gómez;1;0;;Peru;1992;1997

K4706057Y9;Fernando Barreto;1;2;;Brasil;2004;2008

K4767468T7;Flávio Luis Cardeal Pádua;5;0;;Brasil;2003;2005

K4767549Y1;Flávio Luis de Mello;3;0;;Brasil;2004;2006

K4791036A4;George Marconi de Araújo Lima;4;0;;Brasil;1999;2003

K4137620D9;Gizelle Kupac Vianna;2;0;;Brasil;2001;2005

K4782320H5;Glêdson Elias da Silveira;2;0;;Brasil;1997;2002

K4795510P6;Ivan Torres Pisa;7;10;;Brasil;1999;2003

K4787719Z2;Jayme Luiz Szwarcfiter;12;25;PQ-1A
;Brasil;1972;1975

K4795899J6;Jeanlex Soares de Sousa;1;11;;Brasil;1998;2002

K4785051D3;José Avelino Placca;1;0;;Brasil;2000;2007

K4792054T6;Leandro Buss Becker;3;15;;Brasil;1999;2003

K4762718A1;Leomar Soares da Rosa Junior;4;6;;Brasil;2003;2008

